DataGroup	Sample	Seq	GenName	Accession	ID	value	Compound	BACGroup	TotalReads	norm
Bac228	postPIG528	SeqCap	smeE	I0KSX8	I0KSX8_STEMA	0.0	Rhodamine 6G	Xanthene	13864257.0	0.0
Bac228	postPIG528	SeqCap	smeE	I0KSX8	I0KSX8_STEMA	0.0	Crystal Violet	Triarylmethane	13864257.0	0.0
Bac228	postPIG528	SeqCap	smeE	I0KSX8	I0KSX8_STEMA	0.0	Ethidium Bromide	Phenanthridine	13864257.0	0.0
Bac228	postPIG528	SeqCap	smeE	I0KSX8	I0KSX8_STEMA	0.0	Proflavin	Acridine	13864257.0	0.0
Bac228	postPIG528	SeqCap	smeE	I0KSX8	I0KSX8_STEMA	0.0	Sodium Dodecyl Sulfate (SDS)	Organo-sulfate	13864257.0	0.0
Bac228	postPIG528	SeqCap	tbtB	Q71UZ6	Q71UZ6_PSEST	0.0	Tributyltin (TBT)	Organo-tin	13864257.0	0.0
Bac228	postPIG528	SeqCap	tbtB	Q71UZ6	Q71UZ6_PSEST	0.0	n-hexane	Alkane	13864257.0	0.0
Bac228	postPIG528	SeqCap	ttgB	O52248	TTGB_PSEPT	0.0	n-hexane	Alkane	13864257.0	0.0
Bac228	postPIG528	SeqCap	ttgB	O52248	TTGB_PSEPT	0.0	Toluene	Aromatic hydrocarbons	13864257.0	0.0
Bac228	postPIG528	SeqCap	ttgB	O52248	TTGB_PSEPT	0.0	Dimethylphthalate	Pthalate	13864257.0	0.0
Bac228	postPIG528	SeqCap	ttgB	O52248	TTGB_PSEPT	0.0	Styrene	Polystyrenes	13864257.0	0.0
Bac228	postPIG528	SeqCap	ttgB	O52248	TTGB_PSEPT	0.0	m-xylene	Aromatic hydrocarbons	13864257.0	0.0
Bac228	postPIG528	SeqCap	ttgB	O52248	TTGB_PSEPT	0.0	Ethylbenzene	Aromatic hydrocarbons	13864257.0	0.0
Bac228	postPIG528	SeqCap	ttgB	O52248	TTGB_PSEPT	0.0	Propylbenzene	Aromatic hydrocarbons	13864257.0	0.0
Bac228	postPIG528	SeqCap	ttgE	Q9KWV4	TTGE_PSEPT	0.0	Toluene	Aromatic hydrocarbons	13864257.0	0.0
Bac228	postPIG528	SeqCap	ttgE	Q9KWV4	TTGE_PSEPT	0.0	Styrene	Polystyrenes	13864257.0	0.0
Bac228	postPIG528	SeqCap	vmeB	Q2AAU3	Q2AAU3_VIBPH	0.0	Benzylkonium Chloride (BAC)	Quaternary Ammonium Compounds (QACs)	13864257.0	0.0
Bac228	postPIG528	SeqCap	vmeB	Q2AAU3	Q2AAU3_VIBPH	0.0	Acriflavine	Acridine	13864257.0	0.0
Bac228	postPIG528	SeqCap	vmeB	Q2AAU3	Q2AAU3_VIBPH	0.0	Rhodamine 6G	Xanthene	13864257.0	0.0
Bac228	postPIG528	SeqCap	vmeB	Q2AAU3	Q2AAU3_VIBPH	0.0	Crystal Violet	Triarylmethane	13864257.0	0.0
Bac228	postPIG528	SeqCap	vmeB	Q2AAU3	Q2AAU3_VIBPH	0.0	Ethidium Bromide	Phenanthridine	13864257.0	0.0
Bac228	postPIG528	SeqCap	vmeB	Q2AAU3	Q2AAU3_VIBPH	0.0	Sodium Dodecyl Sulfate (SDS)	Organo-sulfate	13864257.0	0.0
Bac228	postPIG528	SeqCap	vmeB	Q2AAU3	Q2AAU3_VIBPH	0.0	Sodium Deoxycholate (SDC)	Acid	13864257.0	0.0
Bac228	postPIG94	SeqCap	acrB	P31224	ACRB_ECOLI	373.8297539361992	Acriflavine	Acridine	15351408.0	24.35149622342128
Bac228	postPIG94	SeqCap	acrB	P31224	ACRB_ECOLI	373.8297539361992	Phenol	Phenolic compounds	15351408.0	24.35149622342128
Bac228	postPIG94	SeqCap	acrB	P31224	ACRB_ECOLI	373.8297539361992	Triclosan	Phenolic compounds	15351408.0	24.35149622342128
Bac228	postPIG94	SeqCap	acrB	P31224	ACRB_ECOLI	373.8297539361992	p-xylene	Aromatic hydrocarbons	15351408.0	24.35149622342128
Bac228	postPIG94	SeqCap	acrB	P31224	ACRB_ECOLI	373.8297539361992	Cyclohexane	Cycloalkane	15351408.0	24.35149622342128
Bac228	postPIG94	SeqCap	acrB	P31224	ACRB_ECOLI	373.8297539361992	Pentane	Alkane	15351408.0	24.35149622342128
Bac228	postPIG94	SeqCap	acrD	Q8ZN77	Q8ZN77_SALTY	0.3764144091343283	Copper (Cu)	Metal	15351408.0	0.0245198622259488
Bac228	postPIG94	SeqCap	acrD	Q8ZN77	Q8ZN77_SALTY	0.3764144091343283	Zinc (Zn)	Metal	15351408.0	0.0245198622259488
Bac228	postPIG94	SeqCap	acrD/yffA	P24177	ACRD_ECOLI	302.68026965482255	Sodium Dodecyl Sulfate (SDS)	Organo-sulfate	15351408.0	19.71677579377882
Bac228	postPIG94	SeqCap	acrD/yffA	P24177	ACRD_ECOLI	302.68026965482255	Sodium Deoxycholate (SDC)	Acid	15351408.0	19.71677579377882
Bac228	postPIG94	SeqCap	acrF/envD	P24181	ACRF_ECOLI	338.95764746903996	Acriflavine	Acridine	15351408.0	22.0799061212522
Bac228	postPIG94	SeqCap	acrF/envD	P24181	ACRF_ECOLI	338.95764746903996	Sodium Dodecyl Sulfate (SDS)	Organo-sulfate	15351408.0	22.0799061212522
Bac228	postPIG94	SeqCap	acrF/envD	P24181	ACRF_ECOLI	338.95764746903996	Sodium Deoxycholate (SDC)	Acid	15351408.0	22.0799061212522
Bac228	postPIG94	SeqCap	acrF/envD	P24181	ACRF_ECOLI	338.95764746903996	Tetraphenylphosphonium (TPP)	Quaternary Ammonium Compounds (QACs)	15351408.0	22.0799061212522
Bac228	postPIG94	SeqCap	acrF/envD	P24181	ACRF_ECOLI	338.95764746903996	Benzylkonium Chloride (BAC)	Quaternary Ammonium Compounds (QACs)	15351408.0	22.0799061212522
Bac228	postPIG94	SeqCap	acrF/envD	P24181	ACRF_ECOLI	338.95764746903996	Methyl Viologen	Paraquat	15351408.0	22.0799061212522
Bac228	postPIG94	SeqCap	acrF/envD	P24181	ACRF_ECOLI	338.95764746903996	Ethidium Bromide	Phenanthridine	15351408.0	22.0799061212522
Bac228	postPIG94	SeqCap	emhB	C1KA85	C1KA85_PSEFL	0.0	Ethidium Bromide	Phenanthridine	15351408.0	0.0
Bac228	postPIG94	SeqCap	emhB	C1KA85	C1KA85_PSEFL	0.0	Crystal Violet	Triarylmethane	15351408.0	0.0
Bac228	postPIG94	SeqCap	emhB	C1KA85	C1KA85_PSEFL	0.0	Sodium Dodecyl Sulfate (SDS)	Organo-sulfate	15351408.0	0.0
Bac228	postPIG94	SeqCap	mdtF/yhiV	P37637	MDTF_ECOLI	39.2934819316378	Crystal Violet	Triarylmethane	15351408.0	2.5596011734974278
Bac228	postPIG94	SeqCap	mdtF/yhiV	P37637	MDTF_ECOLI	39.2934819316378	Sodium Dodecyl Sulfate (SDS)	Organo-sulfate	15351408.0	2.5596011734974278
Bac228	postPIG94	SeqCap	mdtF/yhiV	P37637	MDTF_ECOLI	39.2934819316378	Tetraphenylphosphonium (TPP)	Quaternary Ammonium Compounds (QACs)	15351408.0	2.5596011734974278
Bac228	postPIG94	SeqCap	mdtF/yhiV	P37637	MDTF_ECOLI	39.2934819316378	Sodium Deoxycholate (SDC)	Acid	15351408.0	2.5596011734974278
Bac228	postPIG94	SeqCap	mdtF/yhiV	P37637	MDTF_ECOLI	39.2934819316378	Rhodamine 6G	Xanthene	15351408.0	2.5596011734974278
Bac228	postPIG94	SeqCap	mdtF/yhiV	P37637	MDTF_ECOLI	39.2934819316378	Benzylkonium Chloride (BAC)	Quaternary Ammonium Compounds (QACs)	15351408.0	2.5596011734974278
Bac228	postPIG94	SeqCap	mexB	P52002	MEXB_PSEAE	0.0	Triclosan	Phenolic compounds	15351408.0	0.0
Bac228	postPIG94	SeqCap	mexB	P52002	MEXB_PSEAE	0.0	n-hexane	Alkane	15351408.0	0.0
Bac228	postPIG94	SeqCap	mexB	P52002	MEXB_PSEAE	0.0	p-xylene	Aromatic hydrocarbons	15351408.0	0.0
Bac228	postPIG94	SeqCap	mexD	Q51396	Q51396_PSEAI	0.0	Triclosan	Phenolic compounds	15351408.0	0.0
Bac228	postPIG94	SeqCap	mexD	Q51396	Q51396_PSEAI	0.0	n-hexane	Alkane	15351408.0	0.0
Bac228	postPIG94	SeqCap	mexD	Q51396	Q51396_PSEAI	0.0	p-xylene	Aromatic hydrocarbons	15351408.0	0.0
Bac228	postPIG94	SeqCap	mexF	Q4KBN7	Q4KBN7_PSEF5	0.0	Triclosan	Phenolic compounds	15351408.0	0.0
Bac228	postPIG94	SeqCap	mexF	Q4KBN7	Q4KBN7_PSEF5	0.0	n-hexane	Alkane	15351408.0	0.0
Bac228	postPIG94	SeqCap	mexF	Q4KBN7	Q4KBN7_PSEF5	0.0	p-xylene	Aromatic hydrocarbons	15351408.0	0.0
Bac228	postPIG94	SeqCap	mexI	Q9HWH4	Q9HWH4_PSEAE	0.0	Vanadium (V)	Metal	15351408.0	0.0
Bac228	postPIG94	SeqCap	mexI	Q9HWH4	Q9HWH4_PSEAE	0.0	Triclosan	Phenolic compounds	15351408.0	0.0
Bac228	postPIG94	SeqCap	mexY	Q9ZNG8	Q9ZNG8_PSEAI	0.0	Ethidium Bromide	Phenanthridine	15351408.0	0.0
Bac228	postPIG94	SeqCap	oqxB	Q69HW2	Q69HW2_ECOLX	0.041306661187039	Benzylkonium Chloride (BAC)	Quaternary Ammonium Compounds (QACs)	15351408.0	0.0026907408875484905
Bac228	postPIG94	SeqCap	oqxB	Q69HW2	Q69HW2_ECOLX	0.041306661187039	Clorine Dioxide (ClO2)	Halogens	15351408.0	0.0026907408875484905
Bac228	postPIG94	SeqCap	oqxB	Q69HW2	Q69HW2_ECOLX	0.041306661187039	Triclosan	Phenolic compounds	15351408.0	0.0026907408875484905
Bac228	postPIG94	SeqCap	oqxB	Q69HW2	Q69HW2_ECOLX	0.041306661187039	Cetrimide (CTM)	Quaternary Ammonium Compounds (QACs)	15351408.0	0.0026907408875484905
Bac228	postPIG94	SeqCap	oqxB	Q69HW2	Q69HW2_ECOLX	0.041306661187039	Chlorhexidine	Biguanides	15351408.0	0.0026907408875484905
Bac228	postPIG94	SeqCap	oqxB	Q69HW2	Q69HW2_ECOLX	0.041306661187039	Sodium Dodecyl Sulfate (SDS)	Organo-sulfate	15351408.0	0.0026907408875484905
Bac228	postPIG94	SeqCap	oqxB	Q69HW2	Q69HW2_ECOLX	0.041306661187039	Acriflavine	Acridine	15351408.0	0.0026907408875484905
Bac228	postPIG94	SeqCap	sdeB	Q84GI9	Q84GI9_SERMA	0.0	Sodium Dodecyl Sulfate (SDS)	Organo-sulfate	15351408.0	0.0
Bac228	postPIG94	SeqCap	sdeB	Q84GI9	Q84GI9_SERMA	0.0	Ethidium Bromide	Phenanthridine	15351408.0	0.0
Bac228	postPIG94	SeqCap	sdeB	Q84GI9	Q84GI9_SERMA	0.0	n-hexane	Alkane	15351408.0	0.0
Bac228	postPIG94	SeqCap	sdeB	Q84GI9	Q84GI9_SERMA	0.0	Chlorhexidine	Biguanides	15351408.0	0.0
Bac228	postPIG94	SeqCap	sdeB	Q84GI9	Q84GI9_SERMA	0.0	Benzylkonium Chloride (BAC)	Quaternary Ammonium Compounds (QACs)	15351408.0	0.0
Bac228	postPIG94	SeqCap	sdeY	Q7WSD5	Q7WSD5_SERMA	0.43330779174783185	Benzylkonium Chloride (BAC)	Quaternary Ammonium Compounds (QACs)	15351408.0	0.02822593157238944
Bac228	postPIG94	SeqCap	sdeY	Q7WSD5	Q7WSD5_SERMA	0.43330779174783185	Chlorhexidine	Biguanides	15351408.0	0.02822593157238944
Bac228	postPIG94	SeqCap	sdeY	Q7WSD5	Q7WSD5_SERMA	0.43330779174783185	Triclosan	Phenolic compounds	15351408.0	0.02822593157238944
Bac228	postPIG94	SeqCap	sdeY	Q7WSD5	Q7WSD5_SERMA	0.43330779174783185	Sodium Dodecyl Sulfate (SDS)	Organo-sulfate	15351408.0	0.02822593157238944
Bac228	postPIG94	SeqCap	sdeY	Q7WSD5	Q7WSD5_SERMA	0.43330779174783185	Acriflavine	Acridine	15351408.0	0.02822593157238944
Bac228	postPIG94	SeqCap	sdeY	Q7WSD5	Q7WSD5_SERMA	0.43330779174783185	Rhodamine 6G	Xanthene	15351408.0	0.02822593157238944
Bac228	postPIG94	SeqCap	smeE	I0KSX8	I0KSX8_STEMA	0.0	Triclosan	Phenolic compounds	15351408.0	0.0
Bac228	postPIG94	SeqCap	smeE	I0KSX8	I0KSX8_STEMA	0.0	Acriflavine	Acridine	15351408.0	0.0
Bac228	postPIG94	SeqCap	smeE	I0KSX8	I0KSX8_STEMA	0.0	Rhodamine 6G	Xanthene	15351408.0	0.0
Bac228	postPIG94	SeqCap	smeE	I0KSX8	I0KSX8_STEMA	0.0	Crystal Violet	Triarylmethane	15351408.0	0.0
Bac228	postPIG94	SeqCap	smeE	I0KSX8	I0KSX8_STEMA	0.0	Ethidium Bromide	Phenanthridine	15351408.0	0.0
Bac228	postPIG94	SeqCap	smeE	I0KSX8	I0KSX8_STEMA	0.0	Proflavin	Acridine	15351408.0	0.0
Bac228	postPIG94	SeqCap	smeE	I0KSX8	I0KSX8_STEMA	0.0	Sodium Dodecyl Sulfate (SDS)	Organo-sulfate	15351408.0	0.0
Bac228	postPIG94	SeqCap	tbtB	Q71UZ6	Q71UZ6_PSEST	0.0	Tributyltin (TBT)	Organo-tin	15351408.0	0.0
Bac228	postPIG94	SeqCap	tbtB	Q71UZ6	Q71UZ6_PSEST	0.0	n-hexane	Alkane	15351408.0	0.0
Bac228	postPIG94	SeqCap	ttgB	O52248	TTGB_PSEPT	0.0	n-hexane	Alkane	15351408.0	0.0
Bac228	postPIG94	SeqCap	ttgB	O52248	TTGB_PSEPT	0.0	Toluene	Aromatic hydrocarbons	15351408.0	0.0
Bac228	postPIG94	SeqCap	ttgB	O52248	TTGB_PSEPT	0.0	Dimethylphthalate	Pthalate	15351408.0	0.0
Bac228	postPIG94	SeqCap	ttgB	O52248	TTGB_PSEPT	0.0	Styrene	Polystyrenes	15351408.0	0.0
Bac228	postPIG94	SeqCap	ttgB	O52248	TTGB_PSEPT	0.0	m-xylene	Aromatic hydrocarbons	15351408.0	0.0
Bac228	postPIG94	SeqCap	ttgB	O52248	TTGB_PSEPT	0.0	Ethylbenzene	Aromatic hydrocarbons	15351408.0	0.0
Bac228	postPIG94	SeqCap	ttgB	O52248	TTGB_PSEPT	0.0	Propylbenzene	Aromatic hydrocarbons	15351408.0	0.0
Bac228	postPIG94	SeqCap	ttgE	Q9KWV4	TTGE_PSEPT	0.0	Toluene	Aromatic hydrocarbons	15351408.0	0.0
Bac228	postPIG94	SeqCap	ttgE	Q9KWV4	TTGE_PSEPT	0.0	Styrene	Polystyrenes	15351408.0	0.0
Bac228	postPIG94	SeqCap	vmeB	Q2AAU3	Q2AAU3_VIBPH	0.0	Benzylkonium Chloride (BAC)	Quaternary Ammonium Compounds (QACs)	15351408.0	0.0
Bac228	postPIG94	SeqCap	vmeB	Q2AAU3	Q2AAU3_VIBPH	0.0	Acriflavine	Acridine	15351408.0	0.0
Bac228	postPIG94	SeqCap	vmeB	Q2AAU3	Q2AAU3_VIBPH	0.0	Rhodamine 6G	Xanthene	15351408.0	0.0
Bac228	postPIG94	SeqCap	vmeB	Q2AAU3	Q2AAU3_VIBPH	0.0	Crystal Violet	Triarylmethane	15351408.0	0.0
Bac228	postPIG94	SeqCap	vmeB	Q2AAU3	Q2AAU3_VIBPH	0.0	Ethidium Bromide	Phenanthridine	15351408.0	0.0
Bac228	postPIG94	SeqCap	vmeB	Q2AAU3	Q2AAU3_VIBPH	0.0	Sodium Dodecyl Sulfate (SDS)	Organo-sulfate	15351408.0	0.0
Bac228	postPIG94	SeqCap	vmeB	Q2AAU3	Q2AAU3_VIBPH	0.0	Sodium Deoxycholate (SDC)	Acid	15351408.0	0.0
Bac228	postPIG96	SeqCap	acrB	P31224	ACRB_ECOLI	150.919216454627	Acriflavine	Acridine	12225935.0	12.344186064675378
Bac228	postPIG96	SeqCap	acrB	P31224	ACRB_ECOLI	150.919216454627	Phenol	Phenolic compounds	12225935.0	12.344186064675378
Bac228	postPIG96	SeqCap	acrB	P31224	ACRB_ECOLI	150.919216454627	Triclosan	Phenolic compounds	12225935.0	12.344186064675378
Bac228	postPIG96	SeqCap	acrB	P31224	ACRB_ECOLI	150.919216454627	p-xylene	Aromatic hydrocarbons	12225935.0	12.344186064675378
Bac228	postPIG96	SeqCap	acrB	P31224	ACRB_ECOLI	150.919216454627	Cyclohexane	Cycloalkane	12225935.0	12.344186064675378
Bac228	postPIG96	SeqCap	acrB	P31224	ACRB_ECOLI	150.919216454627	Pentane	Alkane	12225935.0	12.344186064675378
Bac228	postPIG96	SeqCap	acrD	Q8ZN77	Q8ZN77_SALTY	0.236321032779906	Copper (Cu)	Metal	12225935.0	0.019329485456932822
Bac228	postPIG96	SeqCap	acrD	Q8ZN77	Q8ZN77_SALTY	0.236321032779906	Zinc (Zn)	Metal	12225935.0	0.019329485456932822
Bac228	postPIG96	SeqCap	acrD/yffA	P24177	ACRD_ECOLI	127.8315980095101	Sodium Dodecyl Sulfate (SDS)	Organo-sulfate	12225935.0	10.455772749446982
Bac228	postPIG96	SeqCap	acrD/yffA	P24177	ACRD_ECOLI	127.8315980095101	Sodium Deoxycholate (SDC)	Acid	12225935.0	10.455772749446982
Bac228	postPIG96	SeqCap	acrF/envD	P24181	ACRF_ECOLI	159.16256218682662	Acriflavine	Acridine	12225935.0	13.018436805596187
Bac228	postPIG96	SeqCap	acrF/envD	P24181	ACRF_ECOLI	159.16256218682662	Sodium Dodecyl Sulfate (SDS)	Organo-sulfate	12225935.0	13.018436805596187
Bac228	postPIG96	SeqCap	acrF/envD	P24181	ACRF_ECOLI	159.16256218682662	Sodium Deoxycholate (SDC)	Acid	12225935.0	13.018436805596187
Bac228	postPIG96	SeqCap	acrF/envD	P24181	ACRF_ECOLI	159.16256218682662	Tetraphenylphosphonium (TPP)	Quaternary Ammonium Compounds (QACs)	12225935.0	13.018436805596187
Bac228	postPIG96	SeqCap	acrF/envD	P24181	ACRF_ECOLI	159.16256218682662	Benzylkonium Chloride (BAC)	Quaternary Ammonium Compounds (QACs)	12225935.0	13.018436805596187
Bac228	postPIG96	SeqCap	acrF/envD	P24181	ACRF_ECOLI	159.16256218682662	Methyl Viologen	Paraquat	12225935.0	13.018436805596187
Bac228	postPIG96	SeqCap	acrF/envD	P24181	ACRF_ECOLI	159.16256218682662	Ethidium Bromide	Phenanthridine	12225935.0	13.018436805596187
Bac228	postPIG96	SeqCap	emhB	C1KA85	C1KA85_PSEFL	0.0	Ethidium Bromide	Phenanthridine	12225935.0	0.0
Bac228	postPIG96	SeqCap	emhB	C1KA85	C1KA85_PSEFL	0.0	Crystal Violet	Triarylmethane	12225935.0	0.0
Bac228	postPIG96	SeqCap	emhB	C1KA85	C1KA85_PSEFL	0.0	Sodium Dodecyl Sulfate (SDS)	Organo-sulfate	12225935.0	0.0
Bac228	postPIG96	SeqCap	mdtF/yhiV	P37637	MDTF_ECOLI	18.380524771610517	Crystal Violet	Triarylmethane	12225935.0	1.5034044244150258
Bac228	postPIG96	SeqCap	mdtF/yhiV	P37637	MDTF_ECOLI	18.380524771610517	Sodium Dodecyl Sulfate (SDS)	Organo-sulfate	12225935.0	1.5034044244150258
Bac228	postPIG96	SeqCap	mdtF/yhiV	P37637	MDTF_ECOLI	18.380524771610517	Tetraphenylphosphonium (TPP)	Quaternary Ammonium Compounds (QACs)	12225935.0	1.5034044244150258
Bac228	postPIG96	SeqCap	mdtF/yhiV	P37637	MDTF_ECOLI	18.380524771610517	Sodium Deoxycholate (SDC)	Acid	12225935.0	1.5034044244150258
Bac228	postPIG96	SeqCap	mdtF/yhiV	P37637	MDTF_ECOLI	18.380524771610517	Rhodamine 6G	Xanthene	12225935.0	1.5034044244150258
Bac228	postPIG96	SeqCap	mdtF/yhiV	P37637	MDTF_ECOLI	18.380524771610517	Benzylkonium Chloride (BAC)	Quaternary Ammonium Compounds (QACs)	12225935.0	1.5034044244150258
Bac228	postPIG96	SeqCap	mexB	P52002	MEXB_PSEAE	0.0	Triclosan	Phenolic compounds	12225935.0	0.0
Bac228	postPIG96	SeqCap	mexB	P52002	MEXB_PSEAE	0.0	n-hexane	Alkane	12225935.0	0.0
Bac228	postPIG96	SeqCap	mexB	P52002	MEXB_PSEAE	0.0	p-xylene	Aromatic hydrocarbons	12225935.0	0.0
Bac228	postPIG96	SeqCap	mexD	Q51396	Q51396_PSEAI	0.0	Triclosan	Phenolic compounds	12225935.0	0.0
Bac228	postPIG96	SeqCap	mexD	Q51396	Q51396_PSEAI	0.0	n-hexane	Alkane	12225935.0	0.0
Bac228	postPIG96	SeqCap	mexD	Q51396	Q51396_PSEAI	0.0	p-xylene	Aromatic hydrocarbons	12225935.0	0.0
Bac228	postPIG96	SeqCap	mexF	Q4KBN7	Q4KBN7_PSEF5	0.02571308872491143	Triclosan	Phenolic compounds	12225935.0	0.0021031592859696562
Bac228	postPIG96	SeqCap	mexF	Q4KBN7	Q4KBN7_PSEF5	0.02571308872491143	n-hexane	Alkane	12225935.0	0.0021031592859696562
Bac228	postPIG96	SeqCap	mexF	Q4KBN7	Q4KBN7_PSEF5	0.02571308872491143	p-xylene	Aromatic hydrocarbons	12225935.0	0.0021031592859696562
Bac228	postPIG96	SeqCap	mexI	Q9HWH4	Q9HWH4_PSEAE	0.0	Vanadium (V)	Metal	12225935.0	0.0
Bac228	postPIG96	SeqCap	mexI	Q9HWH4	Q9HWH4_PSEAE	0.0	Triclosan	Phenolic compounds	12225935.0	0.0
Bac228	postPIG96	SeqCap	mexY	Q9ZNG8	Q9ZNG8_PSEAI	0.0	Ethidium Bromide	Phenanthridine	12225935.0	0.0
Bac228	postPIG96	SeqCap	oqxB	Q69HW2	Q69HW2_ECOLX	0.0	Benzylkonium Chloride (BAC)	Quaternary Ammonium Compounds (QACs)	12225935.0	0.0
Bac228	postPIG96	SeqCap	oqxB	Q69HW2	Q69HW2_ECOLX	0.0	Clorine Dioxide (ClO2)	Halogens	12225935.0	0.0
Bac228	postPIG96	SeqCap	oqxB	Q69HW2	Q69HW2_ECOLX	0.0	Triclosan	Phenolic compounds	12225935.0	0.0
Bac228	postPIG96	SeqCap	oqxB	Q69HW2	Q69HW2_ECOLX	0.0	Cetrimide (CTM)	Quaternary Ammonium Compounds (QACs)	12225935.0	0.0
Bac228	postPIG96	SeqCap	oqxB	Q69HW2	Q69HW2_ECOLX	0.0	Chlorhexidine	Biguanides	12225935.0	0.0
Bac228	postPIG96	SeqCap	oqxB	Q69HW2	Q69HW2_ECOLX	0.0	Sodium Dodecyl Sulfate (SDS)	Organo-sulfate	12225935.0	0.0
Bac228	postPIG96	SeqCap	oqxB	Q69HW2	Q69HW2_ECOLX	0.0	Acriflavine	Acridine	12225935.0	0.0
Bac228	postPIG96	SeqCap	sdeB	Q84GI9	Q84GI9_SERMA	0.0	Sodium Dodecyl Sulfate (SDS)	Organo-sulfate	12225935.0	0.0
Bac228	postPIG96	SeqCap	sdeB	Q84GI9	Q84GI9_SERMA	0.0	Ethidium Bromide	Phenanthridine	12225935.0	0.0
Bac228	postPIG96	SeqCap	sdeB	Q84GI9	Q84GI9_SERMA	0.0	n-hexane	Alkane	12225935.0	0.0
Bac228	postPIG96	SeqCap	sdeB	Q84GI9	Q84GI9_SERMA	0.0	Chlorhexidine	Biguanides	12225935.0	0.0
Bac228	postPIG96	SeqCap	sdeB	Q84GI9	Q84GI9_SERMA	0.0	Benzylkonium Chloride (BAC)	Quaternary Ammonium Compounds (QACs)	12225935.0	0.0
Bac228	postPIG96	SeqCap	sdeY	Q7WSD5	Q7WSD5_SERMA	0.1554513815017011	Benzylkonium Chloride (BAC)	Quaternary Ammonium Compounds (QACs)	12225935.0	0.012714886959705013
Bac228	postPIG96	SeqCap	sdeY	Q7WSD5	Q7WSD5_SERMA	0.1554513815017011	Chlorhexidine	Biguanides	12225935.0	0.012714886959705013
Bac228	postPIG96	SeqCap	sdeY	Q7WSD5	Q7WSD5_SERMA	0.1554513815017011	Triclosan	Phenolic compounds	12225935.0	0.012714886959705013
Bac228	postPIG96	SeqCap	sdeY	Q7WSD5	Q7WSD5_SERMA	0.1554513815017011	Sodium Dodecyl Sulfate (SDS)	Organo-sulfate	12225935.0	0.012714886959705013
Bac228	postPIG96	SeqCap	sdeY	Q7WSD5	Q7WSD5_SERMA	0.1554513815017011	Acriflavine	Acridine	12225935.0	0.012714886959705013
Bac228	postPIG96	SeqCap	sdeY	Q7WSD5	Q7WSD5_SERMA	0.1554513815017011	Rhodamine 6G	Xanthene	12225935.0	0.012714886959705013
Bac228	postPIG96	SeqCap	smeE	I0KSX8	I0KSX8_STEMA	0.0	Triclosan	Phenolic compounds	12225935.0	0.0
Bac228	postPIG96	SeqCap	smeE	I0KSX8	I0KSX8_STEMA	0.0	Acriflavine	Acridine	12225935.0	0.0
Bac228	postPIG96	SeqCap	smeE	I0KSX8	I0KSX8_STEMA	0.0	Rhodamine 6G	Xanthene	12225935.0	0.0
Bac228	postPIG96	SeqCap	smeE	I0KSX8	I0KSX8_STEMA	0.0	Crystal Violet	Triarylmethane	12225935.0	0.0
Bac228	postPIG96	SeqCap	smeE	I0KSX8	I0KSX8_STEMA	0.0	Ethidium Bromide	Phenanthridine	12225935.0	0.0
Bac228	postPIG96	SeqCap	smeE	I0KSX8	I0KSX8_STEMA	0.0	Proflavin	Acridine	12225935.0	0.0
Bac228	postPIG96	SeqCap	smeE	I0KSX8	I0KSX8_STEMA	0.0	Sodium Dodecyl Sulfate (SDS)	Organo-sulfate	12225935.0	0.0
Bac228	postPIG96	SeqCap	tbtB	Q71UZ6	Q71UZ6_PSEST	0.0	Tributyltin (TBT)	Organo-tin	12225935.0	0.0
Bac228	postPIG96	SeqCap	tbtB	Q71UZ6	Q71UZ6_PSEST	0.0	n-hexane	Alkane	12225935.0	0.0
Bac228	postPIG96	SeqCap	ttgB	O52248	TTGB_PSEPT	0.0	n-hexane	Alkane	12225935.0	0.0
Bac228	postPIG96	SeqCap	ttgB	O52248	TTGB_PSEPT	0.0	Toluene	Aromatic hydrocarbons	12225935.0	0.0
Bac228	postPIG96	SeqCap	ttgB	O52248	TTGB_PSEPT	0.0	Dimethylphthalate	Pthalate	12225935.0	0.0
Bac228	postPIG96	SeqCap	ttgB	O52248	TTGB_PSEPT	0.0	Styrene	Polystyrenes	12225935.0	0.0
Bac228	postPIG96	SeqCap	ttgB	O52248	TTGB_PSEPT	0.0	m-xylene	Aromatic hydrocarbons	12225935.0	0.0
Bac228	postPIG96	SeqCap	ttgB	O52248	TTGB_PSEPT	0.0	Ethylbenzene	Aromatic hydrocarbons	12225935.0	0.0
Bac228	postPIG96	SeqCap	ttgB	O52248	TTGB_PSEPT	0.0	Propylbenzene	Aromatic hydrocarbons	12225935.0	0.0
Bac228	postPIG96	SeqCap	ttgE	Q9KWV4	TTGE_PSEPT	0.0	Toluene	Aromatic hydrocarbons	12225935.0	0.0
Bac228	postPIG96	SeqCap	ttgE	Q9KWV4	TTGE_PSEPT	0.0	Styrene	Polystyrenes	12225935.0	0.0
Bac228	postPIG96	SeqCap	vmeB	Q2AAU3	Q2AAU3_VIBPH	0.0	Benzylkonium Chloride (BAC)	Quaternary Ammonium Compounds (QACs)	12225935.0	0.0
Bac228	postPIG96	SeqCap	vmeB	Q2AAU3	Q2AAU3_VIBPH	0.0	Acriflavine	Acridine	12225935.0	0.0
Bac228	postPIG96	SeqCap	vmeB	Q2AAU3	Q2AAU3_VIBPH	0.0	Rhodamine 6G	Xanthene	12225935.0	0.0
